903,905.00
904,906.00
905,906.00
906,908.00
907,908.00
908,909.00
909,908.00
910,906.00
911,905.00
912,904.00
913,904.00
914,905.00
915,907.00
916,908.00
917,908.00
918,908.00
919,907.00
919,906.00
921,905.00
921,904.00
922,904.00
923,905.00
924,907.00
925,908.00
926,909.00
927,974.00
928,992.00
929,973.00
930,958.00
931,949.00
932,943.00
933,938.00
934,934.00
935,931.00
936,929.00
937,926.00
939,923.00
940,920.00
941,918.00
942,916.00
943,916.00
944,916.00
945,916.00
946,916.00
947,916.00
948,915.00
949,913.00
950,911.00
951,910.00
952,910.00
953,910.00
954,911.00
955,911.00
956,912.00
957,912.00
958,911.00
959,910.00
960,908.00
961,907.00
962,907.00
963,908.00
964,909.00
965,910.00
966,910.00
967,910.00
968,910.00
969,908.00
970,907.00
971,906.00
972,906.00
973,907.00
974,908.00
975,909.00
976,910.00
977,909.00
978,908.00
979,907.00
980,906.00
982,905.00
983,906.00
984,906.00
985,908.00
986,909.00
987,909.00
988,909.00
989,908.00
990,906.00
991,905.00
992,905.00
993,906.00
994,906.00
995,907.00
996,908.00
997,909.00
998,908.00
999,907.00
1000,906.00
1001,905.00
1002,905.00
1003,906.00
1005,907.00
1006,908.00
1007,909.00
1008,908.00
1009,907.00
1010,906.00
1011,905.00
1012,905.00
1013,905.00
1014,907.00
1015,908.00
1016,908.00
1017,908.00
1019,907.00
1020,905.00
1021,905.00
1022,904.00
1024,905.00
1025,906.00
1026,908.00
1027,909.00
1028,908.00
1029,907.00
1030,905.00
1031,905.00
1032,904.00
1034,905.00
1035,906.00
1036,907.00
1037,908.00
1038,908.00
1039,907.00
1040,905.00
1041,904.00
1042,904.00
1043,905.00
1044,906.00
1045,908.00
1047,908.00
1048,908.00
1049,907.00
1050,905.00
1051,905.00
1052,904.00
1053,905.00
1054,906.00
1055,907.00
1056,908.00
1057,908.00
1058,907.00
1059,905.00
1061,905.00
1062,904.00
1063,905.00
1064,906.00
1065,907.00
1067,908.00
1068,908.00
1069,907.00
1070,906.00
1071,904.00
1072,904.00
1073,905.00
1074,906.00
1076,907.00
1077,908.00
1078,908.00
1079,907.00
1080,905.00
1081,904.00
1082,904.00
1083,904.00
1084,905.00
1085,907.00
1086,908.00
1087,908.00
1089,907.00
1090,906.00
1091,905.00
1092,904.00
1093,904.00
1094,905.00
1095,907.00
1096,908.00
1097,908.00
1098,907.00
1099,906.00
1100,904.00
1101,904.00
1103,904.00
1104,906.00
1105,907.00
1106,908.00
1107,908.00
1108,907.00
1110,906.00
1111,904.00
1112,904.00
1113,904.00
1114,905.00
1115,907.00
1117,908.00
1118,908.00
1119,907.00
1120,906.00
1121,904.00
1122,903.00
1123,904.00
1124,906.00
1125,907.00
1126,908.00
1127,974.00
1128,991.00
1129,977.00
1131,961.00
1132,950.00
1133,942.00
1134,937.00
1135,934.00
1136,931.00
1137,928.00
1138,925.00
1139,922.00
1140,919.00
1141,917.00
1142,916.00
1143,916.00
1145,916.00
1146,916.00
1147,916.00
1148,915.00
1149,913.00
1150,911.00
1152,910.00
1153,910.00
1154,910.00
1155,911.00
1156,912.00
1157,912.00
1159,911.00
1160,910.00
1161,908.00
1162,907.00
1163,907.00
1164,908.00
1165,909.00
1166,910.00
1167,910.00
1168,910.00
1169,908.00
1170,907.00
1171,906.00
1173,906.00
1174,907.00
1175,908.00
1176,909.00
1177,910.00
1178,909.00
1179,908.00
1180,906.00
1181,905.00
1182,905.00
1183,906.00
1184,907.00
1185,909.00
1187,909.00
1188,909.00
1189,908.00
1190,906.00
1191,905.00
1192,905.00
1193,906.00
1195,907.00
1196,909.00
1197,909.00
1198,908.00
1199,907.00
1201,906.00
1202,905.00
1203,905.00
1204,906.00
1205,907.00
1206,908.00
1207,909.00
1208,908.00
1209,907.00
1210,906.00
1211,904.00
1212,905.00
1213,905.00
1215,906.00
1216,908.00
1217,908.00
1218,908.00
1219,907.00
1220,906.00
1221,904.00
1222,904.00
1223,905.00
1224,906.00
1225,908.00
1226,909.00
1227,908.00
1229,907.00
1230,906.00
1231,904.00
1232,904.00
1233,905.00
1234,906.00
1235,908.00
1236,908.00
1238,908.00
1239,907.00
1240,906.00
1241,904.00
1243,904.00
1244,905.00
1245,906.00
1246,907.00
1247,908.00
1248,908.00
1249,907.00
1250,906.00
1251,904.00
1252,904.00
1253,905.00
1254,906.00
1255,907.00
1257,908.00
1258,908.00
1259,907.00
1260,906.00
1261,904.00
1262,904.00
1263,905.00
1264,906.00
1265,907.00
1266,908.00
1267,908.00
1268,907.00
1269,906.00
1271,904.00
1272,904.00
1273,905.00
1274,906.00
1275,907.00
1276,908.00
1277,908.00
1278,907.00
1280,906.00
1281,905.00
1282,904.00
1283,905.00
1285,906.00
1286,907.00
1287,908.00
1288,908.00
1289,907.00
1290,906.00
1291,904.00
1292,904.00
1293,904.00
1294,906.00
1295,907.00
1296,908.00
1297,908.00
1299,907.00
1300,906.00
1301,904.00
1302,904.00
1303,904.00
1304,906.00
1305,907.00
1306,908.00
1307,908.00
1308,907.00
1309,905.00
1310,904.00
1312,904.00
1313,904.00
1314,905.00
1315,907.00
1316,908.00
1317,908.00
1318,907.00
1319,906.00
1320,905.00
1321,904.00
1323,904.00
1324,906.00
1325,907.00
1327,908.00
1328,953.00
1329,991.00
1330,973.00
1331,958.00
1332,947.00
1333,941.00
1334,936.00
1335,933.00
1336,930.00
1337,927.00
1338,924.00
1339,922.00
1341,918.00
1342,916.00
1343,915.00
1344,915.00
1345,915.00
1346,916.00
1347,915.00
1348,914.00
1349,913.00
1350,911.00
1351,910.00
1352,910.00
1354,910.00
1355,911.00
1356,911.00
1357,912.00
1358,911.00
1359,910.00
1360,908.00
1361,907.00
1362,907.00
1363,908.00
1364,909.00
1366,910.00
1367,910.00
1369,910.00
1370,908.00
1371,907.00
1372,906.00
1373,906.00
1374,907.00
1375,908.00
1376,909.00
1377,910.00
1378,909.00
1379,907.00
1380,906.00
1381,905.00
1383,905.00
1384,906.00
1385,907.00
1386,909.00
1387,909.00
1388,909.00
1389,907.00
1390,906.00
1391,905.00
1392,905.00
1393,906.00
1394,908.00
1396,908.00
1397,909.00
1398,908.00
1399,907.00
1400,906.00
1401,905.00
1402,905.00
1403,906.00
1404,907.00
1405,908.00
1406,909.00
1408,908.00
1409,907.00
1411,906.00
1412,905.00
1413,905.00
1414,905.00
1415,907.00
1416,908.00
1417,909.00
1418,908.00
1419,907.00
1420,906.00
1421,905.00
1422,904.00
1423,905.00
1425,906.00
1426,908.00
1427,908.00
1428,908.00
1429,907.00
1430,906.00
1431,904.00
1432,904.00
1433,905.00
1434,906.00
1435,907.00
1436,908.00
1438,908.00
1439,907.00
1440,906.00
1441,904.00
1442,904.00
1443,905.00
1444,906.00
1445,907.00
1446,908.00
1447,908.00
1448,907.00
1449,905.00
1451,904.00
1453,904.00
1454,905.00
1455,906.00
1456,907.00
1457,908.00
1458,908.00
1459,907.00
1460,905.00
1461,904.00
1462,904.00
1463,905.00
1464,906.00
1465,907.00
1467,908.00
1468,908.00
1469,907.00
1470,906.00
1471,904.00
1472,904.00
1473,905.00
1474,906.00
1475,907.00
1476,908.00
1477,908.00
1478,907.00
1480,905.00
1481,904.00
1482,904.00
1483,904.00
1484,906.00
1485,907.00
1486,908.00
1487,908.00
1488,907.00
1489,906.00
1490,904.00
1491,904.00
1492,904.00
1495,905.00
1496,907.00
1497,908.00
1498,908.00
1499,907.00
1500,906.00
1501,905.00
1502,904.00
1503,904.00
1504,906.00
1505,907.00
1506,908.00
1507,908.00
1509,908.00
1510,906.00
1511,905.00
1512,904.00
1513,904.00
1514,905.00
1515,907.00
1516,908.00
1517,909.00
1518,907.00
1519,906.00
1520,905.00
1522,904.00
1523,904.00
1524,905.00
1525,907.00
1526,908.00
1527,976.00
1528,991.00
1529,968.00
1530,955.00
1531,945.00
1532,939.00
1533,935.00
1534,931.00
1537,928.00
1538,926.00
1539,923.00
1540,921.00
1541,918.00
1542,916.00
1543,915.00
1544,915.00
1545,915.00
1546,915.00
1547,915.00
1548,914.00
1550,912.00
1551,911.00
1552,909.00
1553,909.00
1554,910.00
1555,911.00
1556,911.00
1557,912.00
1558,911.00
1559,910.00
1560,908.00
1561,907.00
1562,907.00
1564,908.00
1565,909.00
1566,910.00
1567,910.00
1568,909.00
1569,908.00
1570,907.00
1571,906.00
1572,906.00
1573,907.00
1574,908.00
1575,909.00
1576,910.00
1579,909.00
1580,908.00
1581,906.00
1582,905.00
1583,905.00
1584,906.00
1585,907.00
1586,909.00
1587,909.00
1588,908.00
1589,908.00
1590,906.00
1592,905.00
1593,905.00
1594,905.00
1595,907.00
1596,909.00
1597,909.00
1598,909.00
1599,907.00
1600,906.00
1601,905.00
1602,905.00
1603,906.00
1604,906.00
1606,908.00
1607,909.00
1608,908.00
1609,907.00
1610,906.00
1611,904.00
1612,904.00
1613,905.00
1614,906.00
1615,908.00
1616,908.00
1617,908.00
1618,907.00
1620,906.00
1622,904.00
1623,904.00
1624,905.00
1625,907.00
1626,907.00
1627,908.00
1628,908.00
1629,906.00
1630,905.00
1631,904.00
1632,904.00
1634,905.00
1635,906.00
1636,907.00
1637,908.00
1638,908.00
1639,907.00
1640,906.00
1641,904.00
1642,904.00
1643,905.00
1644,906.00
1645,907.00
1646,908.00
1648,908.00
1649,907.00
1650,906.00
1651,904.00
1652,904.00
1653,905.00
1654,906.00
1655,907.00
1656,908.00
1657,908.00
1658,907.00
1659,906.00
1660,904.00
1662,904.00
1664,904.00
1665,906.00
1666,907.00
1667,908.00
1668,908.00
1669,907.00
1670,906.00
1671,904.00
1672,904.00
1673,904.00
1674,906.00
1676,907.00
1677,908.00
1678,907.00
1679,907.00
1680,906.00
1681,904.00
1682,904.00
1683,904.00
1684,906.00
1685,907.00
1686,908.00
1687,908.00
1688,907.00
1690,905.00
1691,904.00
1692,904.00
1693,904.00
1694,906.00
1695,907.00
1696,908.00
1697,908.00
1698,907.00
1699,906.00
1700,904.00
1701,904.00
1702,904.00
1704,905.00
1705,907.00
1707,908.00
1708,908.00
1709,907.00
1710,906.00
1711,904.00
1712,904.00
1713,904.00
1714,905.00
1715,907.00
1716,908.00
1718,908.00
1719,907.00
1720,906.00
1721,905.00
1722,904.00
1723,904.00
1724,905.00
1725,907.00
1726,908.00
1727,983.00
1728,991.00
1729,965.00
1730,952.00
1732,944.00
1733,937.00
1734,933.00
1735,930.00
1736,928.00
1737,925.00
1738,923.00
1739,920.00
1740,917.00
1741,915.00
1742,915.00
1743,914.00
1745,915.00
1746,915.00
1747,915.00
1748,914.00
1750,912.00
1751,910.00
1752,909.00
1753,909.00
1754,910.00
1755,911.00
1756,912.00
1757,912.00
1758,911.00
1760,909.00
1761,908.00
1762,907.00
1763,907.00
1764,908.00
1765,909.00
1766,910.00
1767,910.00
1768,909.00
1769,908.00
1770,907.00
1771,906.00
1772,906.00
1774,907.00
1775,908.00
1776,909.00
1777,910.00
1778,909.00
1779,908.00
1780,906.00
1781,905.00
1782,905.00
1783,906.00
1784,908.00
1785,909.00
1787,909.00
1788,909.00
1789,907.00
1790,906.00
1792,905.00
1793,905.00
1794,906.00
1795,907.00
1796,908.00
1797,909.00
1798,908.00
1799,907.00
1800,906.00
1802,905.00
1803,905.00
1804,905.00
1805,907.00
1806,908.00
1807,909.00
1808,908.00
1809,908.00
1810,905.00
1811,904.00
1812,904.00
1813,905.00
1814,906.00
1816,908.00
1817,908.00
1818,908.00
1819,907.00
1820,906.00
1821,904.00
1822,904.00
1823,905.00
1824,906.00
1825,908.00
1826,909.00
1827,908.00
1829,907.00
1830,905.00
1831,904.00
1832,904.00
1833,905.00
1835,906.00
1836,908.00
1837,908.00
1838,907.00
1839,907.00
1840,905.00
1841,904.00
1842,904.00
1844,905.00
1845,906.00
1846,907.00
1847,908.00
1848,908.00
1849,907.00
1850,905.00
1851,905.00
1852,904.00
1853,905.00
1854,906.00
1855,907.00
1857,908.00
1858,908.00
1859,906.00
1860,906.00
1861,904.00
1862,904.00
1863,905.00
1864,906.00
1865,907.00
1866,906.00
1867,908.00
1868,907.00
1869,905.00
1871,905.00
1872,904.00
1873,905.00
1874,906.00
1875,907.00
1876,908.00
1878,908.00
1879,907.00
1880,906.00
1881,904.00
1882,904.00
1883,905.00
1884,906.00
1886,907.00
1887,908.00
1888,908.00
1889,907.00
1890,906.00
1891,904.00
1892,904.00
1893,904.00
1894,906.00
1895,907.00
1896,908.00
1897,908.00
1898,907.00
1900,906.00
1901,904.00
1902,904.00
1903,904.00
1904,905.00
1905,907.00
1906,908.00
1907,908.00
1908,907.00
1909,906.00
1910,904.00
1911,904.00
1913,904.00
1914,906.00
1915,907.00
1916,908.00
1917,908.00
1918,907.00
1920,906.00
1921,905.00
1922,904.00
1923,904.00
1924,905.00
1925,907.00
1926,908.00
1928,908.00
1929,907.00
1930,911.00
1931,908.00
1932,907.00
1933,906.00
1934,908.00
1935,908.00
1936,909.00
1937,909.00
1938,908.00
1939,907.00
1941,905.00
1942,904.00
1943,905.00
1944,906.00
1945,907.00
1946,908.00
1947,908.00
1948,908.00
1949,906.00
1950,905.00
1951,904.00
1952,904.00
1953,905.00
1955,907.00
1956,908.00
1957,908.00
1958,908.00
1959,906.00
1960,905.00
1961,904.00
1963,904.00
1964,905.00
1965,906.00
1966,908.00
1967,908.00
1968,907.00
1970,906.00
1971,905.00
1972,904.00
1973,904.00
1974,905.00
1975,906.00
1976,907.00
1977,908.00
1978,907.00
1979,906.00
1980,905.00
1981,904.00
1983,904.00
1984,905.00
1985,906.00
1986,907.00
1987,908.00
1988,908.00
1989,907.00
1990,905.00
1991,904.00
1992,904.00
1993,905.00
1994,906.00
1995,908.00
1997,908.00
1998,908.00
1999,906.00
2000,905.00
2001,904.00
2002,904.00
2003,905.00
2004,906.00
2006,907.00
2007,908.00
2008,907.00
2009,906.00
2010,905.00
2012,904.00
2013,904.00
2014,905.00
2015,906.00
2016,907.00
2017,908.00
2018,908.00
2019,907.00
2020,905.00
2021,904.00
2022,904.00
2023,905.00
2025,906.00
2026,907.00
2027,908.00
2028,908.00
2029,907.00
2030,905.00
2031,904.00
2032,904.00
2033,905.00
2034,906.00
2035,907.00
2036,908.00
2037,908.00
2039,907.00
2040,905.00
2041,904.00
2042,904.00
2043,904.00
2044,906.00
2045,907.00
2046,908.00
2048,908.00
2049,907.00
2050,905.00
2051,904.00
2053,904.00
2054,904.00
2055,905.00
2056,907.00
2057,908.00
2058,908.00
2059,907.00
2060,905.00
2061,904.00
2062,904.00
2063,904.00
2064,906.00
2065,907.00
2067,908.00
2068,908.00
2069,907.00
2070,905.00
2071,904.00
2072,904.00
2073,904.00
2074,906.00
2075,907.00
2076,908.00
2077,908.00
2078,907.00
2079,905.00
2081,904.00
2082,904.00
2083,904.00
2084,906.00
2085,907.00
2086,908.00
2087,907.00
2088,907.00
2089,906.00
2091,904.00
2092,904.00
2093,904.00
2094,905.00
2096,907.00
2097,908.00
2098,908.00
2099,907.00
2100,906.00
2101,904.00
2102,904.00
2103,904.00
2104,905.00
2105,907.00
2106,908.00
2107,908.00
2109,907.00
2110,905.00
2111,904.00
2112,904.00
2113,904.00
2114,905.00
2115,907.00
2116,908.00
2117,908.00
2118,907.00
2119,906.00
2120,904.00
2121,904.00
2123,904.00
2124,905.00
2125,907.00
2126,908.00
2127,987.00
2128,977.00
2129,964.00
2130,950.00
2131,942.00
2132,936.00
2134,932.00
2135,929.00
2137,927.00
2138,925.00
2139,922.00
2140,920.00
2141,916.00
2142,915.00
2143,914.00
2144,914.00
2145,914.00
2146,914.00
2147,914.00
2148,914.00
2149,912.00
2151,910.00
2152,909.00
2153,909.00
2154,910.00
2155,910.00
2156,912.00
2157,912.00
2158,911.00
2159,909.00
2160,908.00
2161,906.00
2162,907.00
2163,908.00
2165,909.00
2166,910.00
2167,910.00
2168,909.00
2169,908.00
2170,907.00
2171,906.00
2172,906.00
2173,906.00
2174,908.00
2176,909.00
2177,909.00
2179,909.00
2180,908.00
2181,906.00
2182,905.00
2183,905.00
2184,906.00
2185,907.00
2186,908.00
2187,909.00
2188,908.00
2189,908.00
2190,906.00
2191,905.00
2193,905.00
2194,905.00
2195,907.00
2196,908.00
2197,909.00
2198,909.00
2199,907.00
2200,906.00
2201,905.00
2202,904.00
2203,905.00
2204,907.00
2205,908.00
2207,909.00
2208,908.00
2209,907.00
2210,905.00
2211,904.00
2212,904.00
2213,905.00
2214,906.00
2215,908.00
2216,909.00
2217,908.00
2219,907.00
2221,905.00
2222,904.00
2223,904.00
2224,905.00
2225,906.00
2226,907.00
2227,908.00
2228,908.00
2229,907.00
2230,905.00
2231,904.00
2232,904.00
2233,905.00
2235,906.00
2236,907.00
2237,908.00
2238,908.00
2239,907.00
2240,905.00
2241,904.00
2242,904.00
2243,905.00
2244,906.00
2245,907.00
2246,908.00
2248,908.00
2249,907.00
2250,905.00
2251,904.00
2252,904.00
2253,905.00
2254,906.00
2255,907.00
2256,908.00
2257,908.00
2258,907.00
2259,905.00
2260,904.00
2263,904.00
2264,905.00
2265,906.00
2266,907.00
